Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Max,Bwd Packets/s,Packet Length Min,Avg Fwd Segment Size,Label,Class
516.0,516.0,1001256.3,3003726.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,214137.47,1135235.0,0.0,516.0,516.0,TFTP,Attack
330.0,359.5,35237.668,105661.0,0.0,330.0,359.5,DrDoS_UDP,Attack
516.0,516.0,999173.0,2997517.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,31570.0,0.0,31.675642,0.0,0.0,Benign,Benign
36.0,36.0,6954.3335,2.0,95.86349,36.0,36.0,Benign,Benign
31.0,31.0,21947.334,2.0,30.375748,31.0,31.0,Benign,Benign
516.0,516.0,1000126.3,3000376.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,20504.5,0.0,48.769783,0.0,0.0,Benign,Benign
6.0,6.0,4811100.0,17364808.0,0.046189483,6.0,6.0,Syn,Attack
25.0,25.0,14881.333,2.0,44.798855,25.0,25.0,Benign,Benign
25.0,25.0,6886.3335,3.0,96.810104,25.0,25.0,Benign,Benign
0.0,85.125,22822.174,699662.0,25.705996,0.0,85.125,Benign,Benign
433.0,433.0,1.0,1.0,0.0,433.0,433.0,DrDoS_MSSQL,Attack
516.0,516.0,1001078.7,3003187.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,2.0,2.0,0.0,6.0,6.0,Benign,Benign
0.0,37.0,21651.4,108255.0,18.474556,0.0,37.0,Benign,Benign
516.0,516.0,1287711.2,3005718.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,6881.3335,4.0,96.88045,43.0,43.0,Benign,Benign
30.0,30.0,7593.0,3.0,87.80016,30.0,30.0,Benign,Benign
25.0,25.0,6951.3335,3.0,95.90486,25.0,25.0,Benign,Benign
6.0,6.0,3.0,3.0,0.0,6.0,6.0,Benign,Benign
45.0,45.0,6922.3335,2.0,96.30664,45.0,45.0,Benign,Benign
1.0,1.0,1436758.8,10030841.0,0.39772063,0.0,1.0,Benign,Benign
516.0,516.0,994219.0,2982610.0,0.0,516.0,516.0,TFTP,Attack
0.0,85.71429,2172973.5,58300716.0,0.23009944,0.0,85.71429,Benign,Benign
0.0,0.0,40745.0,0.0,24.542889,0.0,0.0,Benign,Benign
47.0,47.0,6851.0,2.0,97.309395,47.0,47.0,Benign,Benign
691.0,691.0,1.0,1.0,0.0,691.0,691.0,DrDoS_DNS,Attack
40.0,40.0,15330.333,3.0,43.48677,40.0,40.0,Benign,Benign
516.0,516.0,1002196.3,3006586.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,27446.5,0.0,36.434517,6.0,6.0,Benign,Benign
0.0,0.0,1004374.3,3013121.0,0.0,0.0,0.0,Benign,Benign
321.0,348.0,43634.8,110029.0,0.0,321.0,348.0,DrDoS_UDP,Attack
0.0,0.0,82.5,0.0,12121.212,0.0,0.0,Benign,Benign
440.0,440.0,31.065327,554.0,0.0,440.0,440.0,DrDoS_NTP,Attack
80.0,410.0,16.0,146.0,0.0,80.0,410.0,DrDoS_NTP,Attack
0.0,0.0,1802841.2,6000384.0,0.0,0.0,0.0,Benign,Benign
6.0,6.0,93.0,0.0,10752.688,6.0,6.0,Benign,Benign
6.0,125.0,2739123.5,58941576.0,0.20376574,6.0,125.0,Benign,Benign
96.0,96.0,31.0,0.0,32258.064,6.0,96.0,Benign,Benign
37.0,37.0,15743.667,3.0,42.34507,37.0,37.0,Benign,Benign
43.0,43.0,8184.3335,3.0,81.45644,43.0,43.0,Benign,Benign
516.0,516.0,1002083.0,3006247.0,0.0,516.0,516.0,TFTP,Attack
400.0,400.0,48.0,48.0,0.0,400.0,400.0,MSSQL,Attack
423.0,423.0,82.666664,245.0,0.0,423.0,423.0,MSSQL,Attack
1029.0,1029.0,1.0,1.0,0.0,1029.0,1029.0,DrDoS_DNS,Attack
570.0,570.0,2.0,2.0,0.0,570.0,570.0,MSSQL,Attack
440.0,440.0,83.28643,1791.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,99.333336,0.0,10067.114,0.0,0.0,Benign,Benign
0.0,0.0,840554.0,5002304.0,0.39656386,0.0,0.0,Benign,Benign
440.0,440.0,67.11429,346.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,2218.6667,6655.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,18.5,1.0,1.0,0.0,6.0,18.5,Benign,Benign
42.0,42.0,15752.667,3.0,42.320877,42.0,42.0,Benign,Benign
0.0,145.07143,2290465.2,58538388.0,0.20545532,0.0,145.07143,Benign,Benign
0.0,87.818184,2987562.8,58216000.0,0.15448661,0.0,87.818184,Benign,Benign
43.0,43.0,22526.666,3.0,29.594555,43.0,43.0,Benign,Benign
34.0,34.0,7033.0,2.0,94.79122,34.0,34.0,Benign,Benign
6.0,26.0,11104.429,77729.0,51.459522,6.0,26.0,Benign,Benign
440.0,440.0,80.96482,2350.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,25.333334,27.25,108.0,18348.623,0.0,25.333334,Benign,Benign
0.0,173.93939,1919858.5,58619656.0,0.24762754,0.0,173.93939,Benign,Benign
516.0,516.0,1001989.7,3005967.0,0.0,516.0,516.0,TFTP,Attack
0.0,98.0,10345.728,214556.0,46.864613,0.0,98.0,Benign,Benign
440.0,440.0,78.71429,840.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,999491.3,2998472.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,2468004.2,7404011.0,0.0,6.0,6.0,Syn,Attack
440.0,440.0,89.86935,1010.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,1361536.2,9530739.0,0.0,0.0,0.0,Benign,Benign
321.0,348.0,43721.8,109333.0,0.0,321.0,348.0,UDP,Attack
47.0,47.0,6948.0,1.0,95.950874,47.0,47.0,Benign,Benign
0.0,78.916664,2489219.5,58747652.0,0.20513992,0.0,78.916664,Benign,Benign
6.0,6.0,3057171.8,14328325.0,0.10064606,6.0,6.0,Syn,Attack
296.0,431.52942,15.242424,107.0,0.0,296.0,431.52942,DrDoS_NTP,Attack
440.0,440.0,84.572815,4302.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,232.13223,6225.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,349.5,36654.0,109961.0,0.0,330.0,349.5,DrDoS_UDP,Attack
0.0,27.39394,1857421.2,10030842.0,0.26050684,0.0,27.39394,Benign,Benign
0.0,0.0,49.0,0.0,20408.164,0.0,0.0,Benign,Benign
37.0,37.0,6889.6665,2.0,96.76327,37.0,37.0,Benign,Benign
516.0,516.0,999604.3,2998811.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,27.8,243.0,0.0,440.0,440.0,DrDoS_NTP,Attack
43.0,43.0,7014.0,3.0,95.048,43.0,43.0,Benign,Benign
37.0,37.0,26765.0,0.0,37.36223,0.0,37.0,Benign,Benign
42.0,42.0,6961.6665,1.0,95.76251,42.0,42.0,Benign,Benign
330.0,359.5,34935.668,104805.0,0.0,330.0,359.5,UDP,Attack
516.0,516.0,337138.7,2010181.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1000303.7,3000907.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,2816743.8,9990348.0,0.0,0.0,0.0,Benign,Benign
0.0,190.0,487550.78,58418376.0,1.2238885,0.0,190.0,Benign,Benign
6.0,6.0,9478509.0,30974788.0,0.0,6.0,6.0,Syn,Attack
50.0,50.0,6881.6665,3.0,96.875755,50.0,50.0,Benign,Benign
440.0,440.0,50.201004,237.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,8436.5,16871.0,0.0,0.0,0.0,Benign,Benign
516.0,516.0,999971.7,2999913.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,80.0,0.0,12500.0,0.0,0.0,Benign,Benign
440.0,440.0,1738.4,4665.0,0.0,440.0,440.0,DrDoS_NTP,Attack
427.0,427.0,1.0,1.0,0.0,427.0,427.0,DrDoS_MSSQL,Attack
6.0,6.0,4338726.0,18347418.0,0.07091766,6.0,6.0,Syn,Attack
708.0,708.0,1.0,1.0,0.0,708.0,708.0,DrDoS_MSSQL,Attack
0.0,0.0,5561394.0,15997013.0,0.0,0.0,0.0,UDP-lag,Attack
80.0,420.0,11.3714285,152.0,0.0,80.0,420.0,DrDoS_NTP,Attack
516.0,516.0,1048943.6,3146829.0,0.0,516.0,516.0,TFTP,Attack
152.0,432.8,5.822785,100.0,0.0,152.0,432.8,DrDoS_NTP,Attack
41.0,41.0,7181.0,3.0,92.83758,41.0,41.0,Benign,Benign
440.0,440.0,680.6667,2040.0,0.0,440.0,440.0,DrDoS_NTP,Attack
296.0,428.0,3.3913043,47.0,0.0,296.0,428.0,DrDoS_NTP,Attack
6.0,6.0,90.5,0.0,11049.724,6.0,6.0,Benign,Benign
0.0,81.95,4391.212,54922.0,96.61169,0.0,81.95,Benign,Benign
43.0,43.0,6863.6665,3.0,97.129814,43.0,43.0,Benign,Benign
152.0,408.0,75.17647,550.0,0.0,152.0,408.0,DrDoS_NTP,Attack
516.0,516.0,1000093.3,3000278.0,0.0,516.0,516.0,TFTP,Attack
50.0,50.0,6927.6665,0.0,96.2325,50.0,50.0,Benign,Benign
44.0,44.0,6966.6665,4.0,95.69378,44.0,44.0,Benign,Benign
32.0,32.0,6968.6665,4.0,95.66631,32.0,32.0,Benign,Benign
6.0,406.5,1.0,1.0,0.0,6.0,406.5,Benign,Benign
35.0,35.0,6942.3335,1.0,96.02919,35.0,35.0,Benign,Benign
6.0,29.125,4854062.0,53316550.0,0.07491383,6.0,29.125,Benign,Benign
41.0,41.0,7117.3335,2.0,93.66804,41.0,41.0,Benign,Benign
516.0,516.0,998736.7,2996209.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,999907.0,2999718.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1001401.3,3004200.0,0.0,516.0,516.0,TFTP,Attack
152.0,430.7097,4.5737705,57.0,0.0,152.0,430.7097,DrDoS_NTP,Attack
0.0,26.875,6008726.0,53984130.0,0.03698325,0.0,26.875,Benign,Benign
6.0,6.0,5920843.5,18063728.0,0.0,6.0,6.0,Syn,Attack
6.0,6.0,75.0,0.0,13333.333,6.0,6.0,Benign,Benign
31.0,1011.5,2.0,2.0,0.0,31.0,1011.5,Benign,Benign
6.0,6.0,108.0,0.0,9259.259,6.0,6.0,Benign,Benign
330.0,349.5,35514.0,106540.0,0.0,330.0,349.5,DrDoS_UDP,Attack
0.0,0.0,1.25,1.0,400000.0,0.0,0.0,Benign,Benign
0.0,0.0,1303716.1,2.0,0.6973074,0.0,0.0,Benign,Benign
321.0,348.0,42852.0,109841.0,0.0,321.0,348.0,UDP,Attack
516.0,516.0,999982.0,2999945.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,20.243654,219.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,79.05,1628497.1,58809130.0,0.2814456,0.0,79.05,Benign,Benign
39.0,39.0,6995.0,49.0,95.30617,39.0,39.0,Benign,Benign
0.0,0.0,39.333332,49.0,16949.152,0.0,0.0,UDP-lag,Attack
152.0,404.0,7.266667,52.0,0.0,152.0,404.0,DrDoS_NTP,Attack
516.0,516.0,1000063.3,3000188.0,0.0,516.0,516.0,TFTP,Attack
38.0,38.0,6915.6665,3.0,96.39948,38.0,38.0,Benign,Benign
0.0,135.9762,654643.94,58019616.0,0.81526434,0.0,135.9762,Benign,Benign
321.0,348.0,43407.2,109726.0,0.0,321.0,348.0,UDP,Attack
31.0,31.0,6965.0,3.0,95.71668,31.0,31.0,Benign,Benign
440.0,440.0,62.636364,299.0,0.0,440.0,440.0,DrDoS_NTP,Attack
31.0,31.0,21831.334,3.0,30.537148,31.0,31.0,Benign,Benign
0.0,0.0,6641038.5,19923116.0,0.0,0.0,0.0,UDP-lag,Attack
516.0,516.0,1199590.6,3000139.0,0.0,516.0,516.0,TFTP,Attack
296.0,404.0,113.42857,390.0,0.0,296.0,404.0,DrDoS_NTP,Attack
6.0,6.0,10690.5,0.0,93.54099,6.0,6.0,Benign,Benign
0.0,150.57692,654133.4,58140680.0,0.8843952,0.0,150.57692,Benign,Benign
0.0,0.0,3.0,3.0,0.0,0.0,0.0,Benign,Benign
6.0,6.0,104.0,0.0,9615.385,6.0,6.0,Benign,Benign
6.0,6.0,1.0,1.0,0.0,6.0,6.0,Benign,Benign
80.0,320.0,408.8,2033.0,0.0,80.0,320.0,DrDoS_NTP,Attack
368.0,428.0,55.363636,204.0,0.0,368.0,428.0,DrDoS_NTP,Attack
0.0,0.0,54897.0,0.0,18.21593,0.0,0.0,Benign,Benign
80.0,418.82352,13.393939,55.0,0.0,80.0,418.82352,DrDoS_NTP,Attack
25.0,25.0,6933.0,2.0,96.15847,25.0,25.0,Benign,Benign
0.0,0.0,54.0,0.0,18518.518,0.0,0.0,Benign,Benign
547.0,547.0,1.0,1.0,0.0,547.0,547.0,DrDoS_MSSQL,Attack
516.0,516.0,1287425.1,3009088.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,3025409.5,9916470.0,0.0,0.0,0.0,Benign,Benign
6.0,18.5,1.0,1.0,0.0,6.0,18.5,Benign,Benign
0.0,96.29412,890886.0,58261000.0,0.561239,0.0,96.29412,Benign,Benign
44.0,44.0,6929.6665,3.0,96.20473,44.0,44.0,Benign,Benign
516.0,516.0,1200010.4,3000254.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,8.9748745,150.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,5334078.5,18845902.0,0.03408615,6.0,6.0,Syn,Attack
32.0,32.0,6967.3335,3.0,95.68462,32.0,32.0,Benign,Benign
330.0,359.5,35728.0,107182.0,0.0,330.0,359.5,DrDoS_UDP,Attack
41.0,41.0,6932.6665,2.0,96.16309,41.0,41.0,Benign,Benign
516.0,516.0,1000065.3,3000194.0,0.0,516.0,516.0,TFTP,Attack
296.0,430.4,44.86207,202.0,0.0,296.0,430.4,DrDoS_NTP,Attack
516.0,516.0,1043297.7,3129891.0,0.0,516.0,516.0,TFTP,Attack
0.0,102.61539,288719.66,5721413.0,1.385427,0.0,102.61539,Benign,Benign
440.0,440.0,429.8794,5021.0,0.0,440.0,440.0,DrDoS_NTP,Attack
451.0,451.0,1.0,1.0,0.0,451.0,451.0,DrDoS_MSSQL,Attack
0.0,0.0,35.0,0.0,28571.428,0.0,0.0,Benign,Benign
440.0,440.0,184.94737,654.0,0.0,440.0,440.0,DrDoS_NTP,Attack
42.0,42.0,15611.0,2.0,42.70493,42.0,42.0,Benign,Benign
33.0,33.0,6898.3335,3.0,96.6417,33.0,33.0,Benign,Benign
0.0,0.0,105.5,0.0,9478.673,0.0,0.0,Benign,Benign
6.0,6.0,2266945.0,13320163.0,0.2129556,6.0,6.0,Syn,Attack
6.0,399.33334,0.5,1.0,0.0,6.0,399.33334,Benign,Benign
152.0,430.06897,3.7719297,45.0,0.0,152.0,430.06897,DrDoS_NTP,Attack
516.0,516.0,1001255.0,3003763.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,999295.7,2997883.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,42.88679,279.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,7264810.0,30874616.0,0.030588854,6.0,6.0,Syn,Attack
6.0,6.0,105.0,0.0,9523.81,6.0,6.0,Benign,Benign
6.0,6.0,3841724.8,14000001.0,0.07437135,6.0,6.0,Syn,Attack
0.0,0.0,9697530.0,28001852.0,0.0,0.0,0.0,Benign,Benign
0.0,0.0,1.5,2.0,0.0,0.0,0.0,Benign,Benign
0.0,318.2857,3824.75,25686.0,140.06517,0.0,318.2857,Benign,Benign
224.0,332.0,16.333334,48.0,0.0,224.0,332.0,DrDoS_NTP,Attack
532.0,532.0,50.0,50.0,0.0,532.0,532.0,DrDoS_MSSQL,Attack
6.0,6.0,129.5,0.0,7722.008,6.0,6.0,Benign,Benign
0.0,0.0,2.0,0.0,500000.0,0.0,0.0,Benign,Benign
32.0,32.0,6909.0,3.0,96.4925,32.0,32.0,Benign,Benign
440.0,440.0,87.33166,1400.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1199810.8,3001275.0,0.0,516.0,516.0,TFTP,Attack
0.0,121.78571,5817.5415,59960.0,78.78471,0.0,121.78571,Benign,Benign
43.0,43.0,15627.0,5.0,42.661205,43.0,43.0,Benign,Benign
440.0,440.0,321.89795,5332.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,70.53846,2441619.0,58250736.0,0.19624956,0.0,70.53846,Benign,Benign
0.0,105.0625,10458.385,65427.0,40.453373,0.0,105.0625,Benign,Benign
440.0,440.0,7.4210525,42.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,4099.4,0.0,243.93814,0.0,0.0,Benign,Benign
0.0,0.0,7079660.0,22577068.0,0.0,0.0,0.0,UDP-lag,Attack
440.0,440.0,21.333334,103.0,0.0,440.0,440.0,DrDoS_NTP,Attack
45.0,45.0,7008.6665,1.0,95.12033,45.0,45.0,Benign,Benign
516.0,516.0,999989.7,2999967.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,91.0,0.0,10989.011,0.0,0.0,Benign,Benign
0.0,0.0,54797.0,0.0,18.249174,0.0,0.0,Benign,Benign
38.0,38.0,6875.3335,1.0,96.965,38.0,38.0,Benign,Benign
6.0,6.0,2488701.8,14320506.0,0.19287165,6.0,6.0,Syn,Attack
41.0,41.0,7049.0,3.0,94.576065,41.0,41.0,Benign,Benign
25.0,25.0,15751.333,47.0,42.32446,25.0,25.0,Benign,Benign
516.0,516.0,999472.3,2998372.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,77.0,0.0,12987.013,0.0,0.0,Benign,Benign
6.0,6.0,2761559.0,17849248.0,0.1379483,6.0,6.0,Syn,Attack
516.0,516.0,214454.06,1136974.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,87.5,0.0,11428.571,0.0,0.0,Benign,Benign
25.0,25.0,6967.6665,2.0,95.680046,25.0,25.0,Benign,Benign
6.0,6.0,91903.0,0.0,10.881038,6.0,6.0,Benign,Benign
0.0,82.5,1869881.1,58691496.0,0.27164108,0.0,82.5,Benign,Benign
516.0,516.0,1001306.3,3003918.0,0.0,516.0,516.0,TFTP,Attack
448.0,448.0,45.0,45.0,0.0,448.0,448.0,MSSQL,Attack
440.0,440.0,179.55556,517.0,0.0,440.0,440.0,DrDoS_NTP,Attack
77.0,77.0,6935.3335,3.0,96.126114,77.0,77.0,Benign,Benign
6.0,32.25,312.0,930.0,0.0,6.0,32.25,Benign,Benign
26.0,34.842106,1215113.8,56371484.0,0.41697058,26.0,34.842106,Benign,Benign
42.0,42.0,6959.0,1.0,95.7992,42.0,42.0,Benign,Benign
6.0,32.25,94.0,277.0,0.0,6.0,32.25,Benign,Benign
1416.0,1416.0,100.0,100.0,0.0,1416.0,1416.0,DrDoS_DNS,Attack
28.0,28.0,6902.6665,5.0,96.58103,28.0,28.0,Benign,Benign
296.0,426.9091,136.04762,496.0,0.0,296.0,426.9091,DrDoS_NTP,Attack
440.0,440.0,222.95726,5261.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.9230769,2252119.8,10203739.0,0.22201306,0.0,0.9230769,Benign,Benign
440.0,440.0,5.0731707,48.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,18483.666,0.0,54.101818,0.0,0.0,Benign,Benign
0.0,191.09525,58412.97,4048722.0,9.883414,0.0,191.09525,Benign,Benign
43.0,43.0,7003.3335,2.0,95.192764,43.0,43.0,Benign,Benign
37.0,37.0,6869.3335,3.0,97.04969,37.0,37.0,Benign,Benign
175.0,817.5,1.0,1.0,0.0,175.0,817.5,Benign,Benign
440.0,440.0,199.85715,549.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1042987.0,3128958.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,52.0,52.0,0.0,6.0,6.0,Syn,Attack
6.0,6.0,3965138.2,12971838.0,0.033626404,6.0,6.0,Syn,Attack
440.0,440.0,38.2,100.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,114.0,0.0,8771.93,0.0,0.0,Benign,Benign
6.0,6.0,9143940.0,27431820.0,0.0,6.0,6.0,Syn,Attack
516.0,516.0,1001261.7,3003782.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,19.382978,97.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,359.5,36320.332,108914.0,0.0,330.0,359.5,UDP,Attack
58.0,58.0,6886.3335,3.0,96.810104,58.0,58.0,Benign,Benign
460.0,460.0,1.0,1.0,0.0,460.0,460.0,MSSQL,Attack
516.0,516.0,999913.0,2999736.0,0.0,516.0,516.0,TFTP,Attack
0.0,31.333334,1860324.4,10046446.0,0.26010033,0.0,31.333334,Benign,Benign
440.0,440.0,6.708543,68.0,0.0,440.0,440.0,DrDoS_NTP,Attack
562.0,562.0,1.0,1.0,0.0,562.0,562.0,MSSQL,Attack
516.0,516.0,999755.0,2999263.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,377.55554,1471.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,18535.334,0.0,53.95101,6.0,6.0,Benign,Benign
440.0,440.0,863.7273,8517.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,15.5,2.0,2.0,0.0,0.0,15.5,Benign,Benign
224.0,434.16217,4.8767123,50.0,0.0,224.0,434.16217,DrDoS_NTP,Attack
440.0,440.0,11.225806,144.0,0.0,440.0,440.0,DrDoS_NTP,Attack
58.0,58.0,6924.3335,3.0,96.278824,58.0,58.0,Benign,Benign
43.0,43.0,6930.3335,3.0,96.19547,43.0,43.0,Benign,Benign
42.0,42.0,6969.3335,3.0,95.657166,42.0,42.0,Benign,Benign
6.0,6.0,6836760.5,21598360.0,0.0,6.0,6.0,Syn,Attack
43.0,43.0,6943.3335,3.0,96.015366,43.0,43.0,Benign,Benign
605.0,605.0,1.0,1.0,0.0,605.0,605.0,DrDoS_DNS,Attack
31.0,31.0,7005.6665,1.0,95.16106,31.0,31.0,Benign,Benign
47.0,47.0,6964.6665,3.0,95.72126,47.0,47.0,Benign,Benign
0.0,0.0,16567.5,0.0,60.35914,0.0,0.0,Benign,Benign
6.0,6.0,8135452.0,24957308.0,0.0,6.0,6.0,Syn,Attack
42.0,42.0,6896.3335,1.0,96.66973,42.0,42.0,Benign,Benign
440.0,440.0,28.732485,296.0,0.0,440.0,440.0,DrDoS_NTP,Attack
32.0,32.0,7267.3335,1.0,91.7347,32.0,32.0,Benign,Benign
516.0,516.0,999972.0,2999872.0,0.0,516.0,516.0,TFTP,Attack
426.0,426.0,1.0,1.0,0.0,426.0,426.0,MSSQL,Attack
516.0,516.0,1000170.3,3000508.0,0.0,516.0,516.0,TFTP,Attack
444.0,444.0,1.0,1.0,0.0,444.0,444.0,MSSQL,Attack
6.0,6.0,3.0,3.0,0.0,6.0,6.0,Benign,Benign
516.0,516.0,1200000.4,3000017.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1285498.0,3000368.0,0.0,516.0,516.0,TFTP,Attack
32.0,35.0,22239.572,134856.0,25.694225,32.0,35.0,Benign,Benign
6.0,6.0,38.333332,46.0,17391.305,6.0,6.0,Syn,Attack
440.0,440.0,105.886795,3438.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,197.45714,4900.0,0.0,440.0,440.0,DrDoS_NTP,Attack
415.0,415.0,1.0,1.0,0.0,415.0,415.0,MSSQL,Attack
0.0,70.22222,3279.875,26249.0,152.44484,0.0,70.22222,Benign,Benign
440.0,440.0,6.4615383,45.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,999558.0,2998627.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,4.693467,80.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,38.19355,2008395.8,10063143.0,0.24037026,0.0,38.19355,Benign,Benign
50.0,50.0,6874.0,1.0,96.9838,50.0,50.0,Benign,Benign
0.0,0.0,2994638.0,9918249.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,503.90955,95282.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,7050584.5,22281526.0,0.018910961,0.0,0.0,Syn,Attack
440.0,440.0,137.7687,3710.0,0.0,440.0,440.0,DrDoS_NTP,Attack
321.0,348.0,43378.0,109245.0,0.0,321.0,348.0,DrDoS_UDP,Attack
516.0,516.0,1333325.6,3000286.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,94.5,0.0,10582.011,0.0,0.0,Benign,Benign
224.0,418.4,66.10526,1042.0,0.0,224.0,418.4,DrDoS_NTP,Attack
0.0,36.666668,1675138.4,58765000.0,0.3226841,0.0,36.666668,Benign,Benign
0.0,31.945946,675621.1,58847730.0,0.8591498,0.0,31.945946,Benign,Benign
0.0,99.75,7461.647,84965.0,73.57888,0.0,99.75,Benign,Benign
368.0,437.23077,3.7058823,54.0,0.0,368.0,437.23077,DrDoS_NTP,Attack
6.0,6.0,3600020.2,25947452.0,0.111110486,6.0,6.0,Syn,Attack
368.0,435.5,14.709678,107.0,0.0,368.0,435.5,DrDoS_NTP,Attack
0.0,86.36364,2927564.2,58858464.0,0.16225092,0.0,86.36364,Benign,Benign
516.0,516.0,999685.7,2999055.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,170.55814,3548.0,0.0,440.0,440.0,DrDoS_NTP,Attack
36.0,36.0,6961.6665,2.0,95.76251,36.0,36.0,Benign,Benign
516.0,516.0,1000061.0,3000181.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,33.0,47.0,20202.02,6.0,6.0,Syn,Attack
44.0,44.0,6940.0,3.0,96.06148,44.0,44.0,Benign,Benign
0.0,0.0,1.5,2.0,0.0,0.0,0.0,Benign,Benign
43.0,43.0,6951.3335,4.0,95.90486,43.0,43.0,Benign,Benign
0.0,0.0,32550.0,0.0,30.721966,0.0,0.0,Benign,Benign
0.0,0.0,63.666668,0.0,15706.807,0.0,0.0,Benign,Benign
25.0,25.0,6911.3335,1.0,96.45992,25.0,25.0,Benign,Benign
31.0,31.0,20628.666,4.0,32.317486,31.0,31.0,Benign,Benign
43.0,43.0,113698.336,3.0,5.863469,43.0,43.0,Benign,Benign
0.0,25.5,568.0,1699.0,0.0,0.0,25.5,Benign,Benign
80.0,388.57144,546.61536,2551.0,0.0,80.0,388.57144,DrDoS_NTP,Attack
0.0,0.0,81.0,0.0,12345.679,0.0,0.0,Benign,Benign
0.0,0.0,26.0,0.0,38461.54,0.0,0.0,Benign,Benign
1424.0,1424.0,1.0,1.0,0.0,1424.0,1424.0,LDAP,Attack
0.0,86.454544,2980760.5,58004040.0,0.15483916,0.0,86.454544,Benign,Benign
6.0,6.0,4181804.2,20730456.0,0.086956814,6.0,6.0,Syn,Attack
516.0,516.0,999675.7,2999025.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,17.181818,98.0,0.0,440.0,440.0,DrDoS_NTP,Attack
41.0,41.0,7089.3335,3.0,94.037994,41.0,41.0,Benign,Benign
6.0,32.25,202.66667,604.0,0.0,6.0,32.25,Benign,Benign
516.0,516.0,1005041.7,3015078.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,999977.0,2999930.0,0.0,516.0,516.0,TFTP,Attack
1.0,1.0,9494.0,1.0,70.21979,0.0,1.0,Benign,Benign
80.0,368.0,5.4444447,42.0,0.0,80.0,368.0,DrDoS_NTP,Attack
0.0,52.5,1945256.6,58925964.0,0.2865314,0.0,52.5,Benign,Benign
