Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Max,Bwd Packets/s,Packet Length Min,Avg Fwd Segment Size,Label,Class
0.0,0.0,1466381.4,10239964.0,0.38968617,0.0,0.0,Benign,Benign
440.0,440.0,7.5901637,53.0,0.0,440.0,440.0,DrDoS_NTP,Attack
47.0,47.0,34929.332,3.0,19.086155,47.0,47.0,Benign,Benign
6.0,6.0,3608611.8,19154272.0,0.08750996,6.0,6.0,Syn,Attack
0.0,0.0,1003178.0,3009532.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,8.130841,150.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,0.6666667,1.0,0.0,440.0,440.0,DrDoS_NTP,Attack
38.0,38.0,6921.6665,3.0,96.31592,38.0,38.0,Benign,Benign
0.0,23.0,35621.285,249347.0,16.041773,0.0,23.0,Benign,Benign
6.0,6.0,26739.0,0.0,37.398556,6.0,6.0,Benign,Benign
516.0,516.0,1000032.3,3000094.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,40.0,40.0,16666.666,6.0,6.0,Syn,Attack
6.0,6.0,4551188.5,19964888.0,0.06760702,6.0,6.0,Syn,Attack
516.0,516.0,1200008.8,3000084.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,1.0,0.0,1000000.0,0.0,0.0,Benign,Benign
0.0,0.0,798219.7,3.0,1.1135893,0.0,0.0,Benign,Benign
6.0,6.0,1.5,2.0,0.0,6.0,6.0,Benign,Benign
39.0,39.0,6931.6665,1.0,96.17696,39.0,39.0,Benign,Benign
80.0,412.30768,28.52,208.0,0.0,80.0,412.30768,DrDoS_NTP,Attack
516.0,516.0,999821.0,2999460.0,0.0,516.0,516.0,TFTP,Attack
0.0,19.5,15570.8,77852.0,25.68911,0.0,19.5,Benign,Benign
25.0,25.0,6923.6665,3.0,96.28809,25.0,25.0,Benign,Benign
321.0,362.1,52050.844,110680.0,0.0,321.0,362.1,UDP,Attack
27.0,27.0,49232.668,4.0,13.541144,27.0,27.0,Benign,Benign
0.0,70.72727,294901.7,9999274.0,2.0722537,0.0,70.72727,Benign,Benign
6.0,6.0,3822628.0,18004112.0,0.0747429,6.0,6.0,Syn,Attack
440.0,440.0,57.548386,1009.0,0.0,440.0,440.0,DrDoS_NTP,Attack
42.0,42.0,6889.3335,3.0,96.76795,42.0,42.0,Benign,Benign
0.0,0.0,2290187.5,10243996.0,0.23578855,0.0,0.0,Benign,Benign
30.0,30.0,15753.667,3.0,42.31819,30.0,30.0,Benign,Benign
35.0,35.0,6902.6665,2.0,96.58103,35.0,35.0,Benign,Benign
152.0,392.0,1640.3636,16912.0,0.0,152.0,392.0,DrDoS_NTP,Attack
440.0,440.0,100.70731,5263.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,45.136364,368496.3,10272074.0,1.5958105,0.0,45.136364,Benign,Benign
0.0,73.59259,1054824.6,58460636.0,0.4953644,0.0,73.59259,Benign,Benign
440.0,440.0,273.9123,5957.0,0.0,440.0,440.0,DrDoS_NTP,Attack
43.0,43.0,7083.3335,3.0,94.117645,43.0,43.0,Benign,Benign
440.0,440.0,679.1429,4617.0,0.0,440.0,440.0,DrDoS_NTP,Attack
31.0,31.0,7040.3335,2.0,94.69249,31.0,31.0,Benign,Benign
330.0,359.5,36298.0,108847.0,0.0,330.0,359.5,UDP,Attack
516.0,516.0,999302.0,2997904.0,0.0,516.0,516.0,TFTP,Attack
321.0,348.0,42893.0,109263.0,0.0,321.0,348.0,DrDoS_UDP,Attack
224.0,416.0,535.4706,2155.0,0.0,224.0,416.0,DrDoS_NTP,Attack
0.0,116.15385,22806.092,407397.0,19.93088,0.0,116.15385,Benign,Benign
330.0,349.5,35402.0,106158.0,0.0,330.0,349.5,UDP,Attack
6.0,6.0,2616244.0,19704188.0,0.16093783,6.0,6.0,Syn,Attack
516.0,516.0,1199988.2,2999999.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1005772.7,3017315.0,0.0,516.0,516.0,TFTP,Attack
152.0,420.8,12.034483,149.0,0.0,152.0,420.8,DrDoS_NTP,Attack
0.0,0.0,109.0,216.0,0.0,0.0,0.0,Benign,Benign
516.0,516.0,1000222.3,3000623.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,4951376.0,20004816.0,0.044880904,6.0,6.0,Syn,Attack
6.0,6.0,6388505.0,30699858.0,0.0695694,6.0,6.0,Syn,Attack
38.0,38.0,8034.0,1.0,82.98067,38.0,38.0,Benign,Benign
6.0,6.0,1621.6666,1.0,411.0997,6.0,6.0,Benign,Benign
25.0,25.0,6861.6665,3.0,97.15813,25.0,25.0,Benign,Benign
440.0,440.0,165.9521,7816.0,0.0,440.0,440.0,DrDoS_NTP,Attack
224.0,413.0,13.2,148.0,0.0,224.0,413.0,DrDoS_NTP,Attack
1.0,1.0,9329.667,2.0,71.45664,0.0,1.0,Benign,Benign
42.0,42.0,7420.3335,3.0,89.84322,42.0,42.0,Benign,Benign
44.0,44.0,6872.3335,2.0,97.007324,44.0,44.0,Benign,Benign
6.0,6.0,5462946.5,26938880.0,0.0523004,6.0,6.0,Syn,Attack
152.0,344.0,220.6,825.0,0.0,152.0,344.0,DrDoS_NTP,Attack
330.0,359.5,36495.332,109484.0,0.0,330.0,359.5,UDP,Attack
0.0,0.0,2203058.5,9919585.0,0.0,0.0,0.0,Benign,Benign
6.0,6.0,6387160.0,20838268.0,0.0284662,6.0,6.0,Syn,Attack
31.0,33.666668,18300.6,353.0,32.78581,6.0,33.666668,Benign,Benign
0.0,134.0,12333.667,55880.0,36.03506,0.0,134.0,Benign,Benign
1472.0,1472.0,1.0,1.0,0.0,1472.0,1472.0,DrDoS_DNS,Attack
0.0,8.646635,80044.59,10495992.0,8.980428,0.0,8.646635,Benign,Benign
0.0,33.5,385819.12,9798971.0,1.4671065,0.0,33.5,Benign,Benign
6.0,6.0,61.0,0.0,16393.443,6.0,6.0,Benign,Benign
0.0,87.2,17910.766,262704.0,26.274044,0.0,87.2,Benign,Benign
516.0,516.0,1202393.2,3012383.0,0.0,516.0,516.0,TFTP,Attack
329.0,356.0,43144.6,110283.0,0.0,329.0,356.0,UDP,Attack
0.0,199.3,5750.4595,55824.0,84.59959,0.0,199.3,Benign,Benign
0.0,0.0,166504.0,499510.0,0.0,0.0,0.0,Benign,Benign
33.0,33.0,6883.0,3.0,96.85699,33.0,33.0,Benign,Benign
516.0,516.0,1000031.3,3000092.0,0.0,516.0,516.0,TFTP,Attack
77.0,77.0,6925.0,3.0,96.269554,77.0,77.0,Benign,Benign
321.0,348.0,42570.6,109818.0,0.0,321.0,348.0,UDP,Attack
31.0,31.0,7362.3335,4.0,90.551,31.0,31.0,Benign,Benign
6.0,6.0,5594613.5,15960478.0,0.0,6.0,6.0,Syn,Attack
440.0,440.0,5.6666665,52.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,32.25,94.0,277.0,0.0,6.0,32.25,Benign,Benign
440.0,440.0,9.142858,104.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,41138.0,0.0,24.308426,6.0,6.0,Benign,Benign
330.0,349.5,36654.0,109961.0,0.0,330.0,349.5,DrDoS_UDP,Attack
516.0,516.0,1000701.7,3002103.0,0.0,516.0,516.0,TFTP,Attack
330.0,359.5,35370.668,106110.0,0.0,330.0,359.5,UDP,Attack
0.0,0.0,1.0,1.0,0.0,0.0,0.0,Benign,Benign
37.0,37.0,36664.668,3.0,18.18281,37.0,37.0,Benign,Benign
43.0,43.0,6931.6665,3.0,96.17696,43.0,43.0,Benign,Benign
43.0,43.0,6911.3335,2.0,96.45992,43.0,43.0,Benign,Benign
415.0,415.0,1.0,1.0,0.0,415.0,415.0,MSSQL,Attack
25.0,25.0,15055.667,4.0,44.280117,25.0,25.0,Benign,Benign
0.0,0.0,875876.2,5200370.0,0.3805713,0.0,0.0,Benign,Benign
516.0,516.0,999169.7,2997506.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,2.0,2.0,0.0,6.0,6.0,Benign,Benign
6.0,6.0,1.0,1.0,0.0,6.0,6.0,Benign,Benign
330.0,349.5,36210.332,108586.0,0.0,330.0,349.5,DrDoS_UDP,Attack
516.0,516.0,455838.66,1703571.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,513981.44,1703668.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,9432.333,3.0,70.67887,0.0,0.0,Benign,Benign
0.0,0.0,2.0,3.0,0.0,0.0,0.0,Benign,Benign
6.0,6.0,173121.5,0.0,5.77629,6.0,6.0,Benign,Benign
0.0,85.60976,1579029.1,10047689.0,0.29097593,0.0,85.60976,Benign,Benign
1.0,1.0,1437455.6,10041242.0,0.3975278,0.0,1.0,Benign,Benign
31.0,36.75,3822123.5,117490056.0,0.13503724,31.0,36.75,Benign,Benign
0.0,0.0,28417.6,142084.0,14.075784,0.0,0.0,TFTP,Attack
440.0,440.0,103.50754,1858.0,0.0,440.0,440.0,DrDoS_NTP,Attack
37.0,37.0,6956.0,2.0,95.84052,37.0,37.0,Benign,Benign
440.0,440.0,128.4824,3988.0,0.0,440.0,440.0,DrDoS_NTP,Attack
39.0,39.0,26501.334,2.0,25.155968,39.0,39.0,Benign,Benign
516.0,516.0,1198479.4,2998534.0,0.0,516.0,516.0,TFTP,Attack
738.0,738.0,1.0,1.0,0.0,738.0,738.0,DrDoS_DNS,Attack
0.0,0.0,1.5,2.0,0.0,0.0,0.0,Benign,Benign
516.0,516.0,1054655.4,3163964.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,1.0,1.0,0.0,440.0,440.0,DrDoS_NTP,Attack
83.0,83.0,6927.0,3.0,96.24176,83.0,83.0,Benign,Benign
44.0,44.0,6980.0,3.0,95.51099,44.0,44.0,Benign,Benign
0.0,0.0,38.5,0.0,25974.025,0.0,0.0,Benign,Benign
37.0,37.0,7621.0,3.0,87.477585,37.0,37.0,Benign,Benign
32.0,32.0,15116.333,16.0,44.102406,32.0,32.0,Benign,Benign
0.0,0.0,55308.0,0.0,18.080566,0.0,0.0,Benign,Benign
516.0,516.0,999674.3,2999021.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,813324.0,1.0,1.0929087,0.0,0.0,Benign,Benign
516.0,516.0,1033108.3,3099323.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,3304652.5,14460322.0,0.09310882,6.0,6.0,Syn,Attack
6.0,6.0,5180242.5,17225760.0,0.02969864,6.0,6.0,Syn,Attack
440.0,440.0,189.08633,13298.0,0.0,440.0,440.0,DrDoS_NTP,Attack
37.0,37.0,6914.0,4.0,96.422714,37.0,37.0,Benign,Benign
516.0,516.0,1004617.3,3013849.0,0.0,516.0,516.0,TFTP,Attack
6.0,12.0,77202.0,308805.0,6.4765162,6.0,12.0,Benign,Benign
402.0,402.0,3.0,3.0,0.0,402.0,402.0,Syn,Attack
6.0,6.0,512.0,1533.0,0.0,6.0,6.0,Benign,Benign
38.0,38.0,6861.3335,3.0,97.16284,38.0,38.0,Benign,Benign
0.0,121.78571,6239.1665,53182.0,73.46066,0.0,121.78571,Benign,Benign
296.0,437.85074,20.729322,246.0,0.0,296.0,437.85074,DrDoS_NTP,Attack
6.0,6.0,5228421.0,19163308.0,0.042502742,6.0,6.0,Syn,Attack
330.0,359.5,35295.332,105885.0,0.0,330.0,359.5,DrDoS_UDP,Attack
47.0,47.0,6906.3335,3.0,96.529755,47.0,47.0,Benign,Benign
45.0,45.0,6946.0,1.0,95.9785,45.0,45.0,Benign,Benign
6.0,6.0,2249752.8,11768792.0,0.17779732,6.0,6.0,Syn,Attack
0.0,0.0,334440.84,1.0,2.5629132,0.0,0.0,Benign,Benign
41.0,41.0,18602.0,1.0,35.83844,41.0,41.0,Benign,Benign
31.0,33.666668,18289.6,382.0,32.80553,0.0,33.666668,Benign,Benign
39.0,39.0,7174.6665,4.0,92.91953,39.0,39.0,Benign,Benign
40.0,40.0,15005.333,1.0,44.428646,40.0,40.0,Benign,Benign
0.0,0.0,57703.5,0.0,17.329971,0.0,0.0,Benign,Benign
383.0,383.0,50.0,50.0,0.0,383.0,383.0,DrDoS_UDP,Attack
42.0,42.0,6952.0,1.0,95.89567,42.0,42.0,Benign,Benign
44.0,44.0,6933.3335,3.0,96.15385,44.0,44.0,Benign,Benign
35.0,35.0,6929.3335,3.0,96.20935,35.0,35.0,Benign,Benign
32.0,32.0,6856.0,2.0,97.23843,32.0,32.0,Benign,Benign
45.0,45.0,6869.0,3.0,97.0544,45.0,45.0,Benign,Benign
6.0,6.0,4449526.5,15000378.0,0.049942892,6.0,6.0,Syn,Attack
0.0,0.0,1303722.4,2.0,0.69730407,0.0,0.0,Benign,Benign
440.0,440.0,468.77777,2076.0,0.0,440.0,440.0,DrDoS_NTP,Attack
45.0,45.0,6985.3335,1.0,95.43806,45.0,45.0,Benign,Benign
440.0,440.0,29.045227,402.0,0.0,440.0,440.0,DrDoS_NTP,Attack
44.0,44.0,6997.0,3.0,95.27893,44.0,44.0,Benign,Benign
516.0,516.0,1000664.3,3001991.0,0.0,516.0,516.0,TFTP,Attack
0.0,79.37143,1753526.1,10046456.0,0.27649915,0.0,79.37143,Benign,Benign
0.0,102.4375,3212.077,25954.0,131.71445,0.0,102.4375,Benign,Benign
6.0,6.0,27423.5,0.0,36.465076,6.0,6.0,Benign,Benign
6.0,6.0,4096212.0,13975648.0,0.04438691,6.0,6.0,Syn,Attack
1472.0,1472.0,49.0,49.0,0.0,1472.0,1472.0,LDAP,Attack
6.0,6.0,113.0,0.0,8849.558,6.0,6.0,Benign,Benign
0.0,0.0,5501758.0,19360288.0,0.051931452,0.0,0.0,UDP-lag,Attack
0.0,0.0,73.333336,0.0,13636.363,0.0,0.0,Benign,Benign
33.0,33.0,6912.6665,3.0,96.441315,33.0,33.0,Benign,Benign
516.0,516.0,1000612.7,3001835.0,0.0,516.0,516.0,TFTP,Attack
83.0,83.0,6909.0,2.0,96.4925,83.0,83.0,Benign,Benign
6.0,6.0,38.0,72.0,17543.86,6.0,6.0,Syn,Attack
41.0,41.0,6830.0,2.0,97.60859,41.0,41.0,Benign,Benign
440.0,440.0,132.72728,458.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,2498667.0,15696290.0,0.16008537,6.0,6.0,Syn,Attack
45.0,45.0,6942.3335,3.0,96.02919,45.0,45.0,Benign,Benign
6.0,6.0,3220837.5,18638628.0,0.1241913,6.0,6.0,Syn,Attack
330.0,359.5,35843.332,107527.0,0.0,330.0,359.5,DrDoS_UDP,Attack
516.0,516.0,1200001.8,3000114.0,0.0,516.0,516.0,TFTP,Attack
0.0,65.5,2162605.0,58061610.0,0.23120266,0.0,65.5,Benign,Benign
1194.0,1194.0,1.0,1.0,0.0,1194.0,1194.0,DrDoS_SNMP,Attack
516.0,516.0,1000058.7,3000174.0,0.0,516.0,516.0,TFTP,Attack
39.0,39.0,18455.0,3.0,36.123905,39.0,39.0,Benign,Benign
516.0,516.0,1200008.4,3000046.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,55588.0,0.0,17.989494,0.0,0.0,Benign,Benign
440.0,440.0,96.271355,1152.0,0.0,440.0,440.0,DrDoS_NTP,Attack
762.0,762.0,1.0,1.0,0.0,762.0,762.0,DrDoS_MSSQL,Attack
0.0,0.0,61596.5,0.0,16.234688,0.0,0.0,DrDoS_NTP,Attack
0.0,15.5,1.0,1.0,0.0,0.0,15.5,Benign,Benign
43.0,43.0,14923.333,3.0,44.67277,43.0,43.0,Benign,Benign
0.0,0.0,91.0,0.0,10989.011,0.0,0.0,Benign,Benign
300.0,300.0,8840930.0,14503072.0,0.0,300.0,300.0,Benign,Benign
296.0,436.57144,10.819277,69.0,0.0,296.0,436.57144,DrDoS_NTP,Attack
516.0,516.0,1002042.3,3006124.0,0.0,516.0,516.0,TFTP,Attack
77.0,77.0,6935.3335,3.0,96.126114,77.0,77.0,Benign,Benign
0.0,0.0,1298519.6,9089629.0,0.0,0.0,0.0,Benign,Benign
33.0,33.0,6885.0,1.0,96.82886,33.0,33.0,Benign,Benign
0.0,0.0,1.5,2.0,0.0,0.0,0.0,Benign,Benign
0.0,30.75,99.0,293.0,0.0,0.0,30.75,Benign,Benign
440.0,440.0,10882.0,32644.0,0.0,440.0,440.0,DrDoS_NTP,Attack
80.0,422.0,20.666666,160.0,0.0,80.0,422.0,DrDoS_NTP,Attack
39.0,39.0,6838.6665,2.0,97.484886,39.0,39.0,Benign,Benign
6.0,32.25,165.66667,471.0,0.0,6.0,32.25,Benign,Benign
639.0,639.0,2.0,2.0,0.0,639.0,639.0,DrDoS_MSSQL,Attack
6.0,6.0,3630542.5,18599644.0,0.097214445,6.0,6.0,Syn,Attack
0.0,0.0,2.0,0.0,500000.0,0.0,0.0,Benign,Benign
33.0,33.0,6918.0,1.0,96.36697,33.0,33.0,Benign,Benign
0.0,96.333336,119192.86,5676732.0,4.4517117,0.0,96.333336,Benign,Benign
516.0,516.0,1003595.7,3010785.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,77.36684,786.0,0.0,440.0,440.0,DrDoS_NTP,Attack
32.0,32.0,7516.0,3.0,88.69966,32.0,32.0,Benign,Benign
516.0,516.0,1001429.7,3004287.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,8184.3335,3.0,81.45644,43.0,43.0,Benign,Benign
440.0,440.0,27.078432,948.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,999989.7,2999965.0,0.0,516.0,516.0,TFTP,Attack
50.0,50.0,6932.0,3.0,96.17234,50.0,50.0,Benign,Benign
0.0,35.17857,438504.78,58303664.0,1.335951,0.0,35.17857,Benign,Benign
0.0,221.64706,5793.7354,86610.0,88.83835,0.0,221.64706,Benign,Benign
6.0,6.0,2926231.2,17415782.0,0.1366946,6.0,6.0,Syn,Attack
516.0,516.0,1364544.1,3007326.0,0.0,516.0,516.0,TFTP,Attack
6.0,28.083334,7475564.0,57845124.0,0.035671778,6.0,28.083334,Benign,Benign
0.0,0.0,793398.1,3.0,1.1203567,0.0,0.0,Benign,Benign
0.0,112.76923,26289.24,579848.0,19.779955,0.0,112.76923,Benign,Benign
657.0,657.0,1.0,1.0,0.0,657.0,657.0,MSSQL,Attack
0.0,0.0,2400005.5,8000005.0,0.0,0.0,0.0,Benign,Benign
152.0,431.0,12.142858,110.0,0.0,152.0,431.0,DrDoS_NTP,Attack
0.0,0.0,1.0,1.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,15.385787,151.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,18951.0,0.0,52.767666,0.0,0.0,Benign,Benign
440.0,440.0,91.63636,830.0,0.0,440.0,440.0,DrDoS_NTP,Attack
25.0,25.0,6995.6665,2.0,95.29709,25.0,25.0,Benign,Benign
39.0,39.0,15646.0,3.0,42.609398,39.0,39.0,Benign,Benign
0.0,0.0,90.0,0.0,11111.111,0.0,0.0,Benign,Benign
6.0,6.0,27377.0,0.0,36.52701,6.0,6.0,Benign,Benign
152.0,422.0,16.516129,62.0,0.0,152.0,422.0,DrDoS_NTP,Attack
6.0,6.0,3623747.0,21477764.0,0.10034817,6.0,6.0,Syn,Attack
0.0,15.5,1.0,1.0,0.0,0.0,15.5,Benign,Benign
0.0,0.0,33216.0,0.0,30.105972,0.0,0.0,Benign,Benign
424.0,424.0,1.0,1.0,0.0,424.0,424.0,DrDoS_MSSQL,Attack
6.0,6.0,3578669.0,14514040.0,0.08824216,6.0,6.0,Syn,Attack
440.0,440.0,32.127274,159.0,0.0,440.0,440.0,DrDoS_NTP,Attack
152.0,392.0,4.3636365,35.0,0.0,152.0,392.0,DrDoS_NTP,Attack
152.0,430.7097,4.5737705,57.0,0.0,152.0,430.7097,DrDoS_NTP,Attack
516.0,516.0,1285786.2,3001179.0,0.0,516.0,516.0,TFTP,Attack
1448.0,1448.0,1.0,1.0,0.0,1448.0,1448.0,LDAP,Attack
516.0,516.0,1000254.3,3000761.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,2829014.0,13250052.0,0.14139202,6.0,6.0,Syn,Attack
6.0,6.0,76.0,0.0,13157.895,6.0,6.0,Benign,Benign
33.0,33.0,7012.0,2.0,95.07511,33.0,33.0,Benign,Benign
0.0,0.0,1924.0,3846.0,0.0,0.0,0.0,Benign,Benign
0.0,0.0,66.5,0.0,15037.594,0.0,0.0,Benign,Benign
0.0,0.0,91.0,0.0,10989.011,0.0,0.0,Benign,Benign
0.0,54.22222,71143.336,2166148.0,7.9290996,0.0,54.22222,Benign,Benign
330.0,359.5,35914.668,107741.0,0.0,330.0,359.5,UDP,Attack
440.0,440.0,12.12,95.0,0.0,440.0,440.0,DrDoS_NTP,Attack
50.0,50.0,6848.3335,3.0,97.34729,50.0,50.0,Benign,Benign
440.0,440.0,10.066667,95.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,55409.0,0.0,18.04761,6.0,6.0,Benign,Benign
440.0,440.0,33.090908,341.0,0.0,440.0,440.0,DrDoS_NTP,Attack
532.0,532.0,1.0,1.0,0.0,532.0,532.0,DrDoS_MSSQL,Attack
330.0,359.5,35692.0,107074.0,0.0,330.0,359.5,DrDoS_UDP,Attack
0.0,128.0,19996.363,174674.0,27.277687,0.0,128.0,Benign,Benign
6.0,6.0,105.0,0.0,9523.81,0.0,6.0,Benign,Benign
6.0,6.0,7809438.0,27977692.0,0.0,6.0,6.0,Syn,Attack
0.0,0.0,38.333332,0.0,17391.305,0.0,0.0,UDP-lag,Attack
31.0,31.0,6887.3335,3.0,96.79605,31.0,31.0,Benign,Benign
330.0,349.5,35938.668,107767.0,0.0,330.0,349.5,UDP,Attack
656.0,656.0,1.0,1.0,0.0,656.0,656.0,MSSQL,Attack
516.0,516.0,1001289.0,3003865.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,75.0,0.0,13333.333,0.0,0.0,Benign,Benign
25.0,25.0,6974.6665,3.0,95.584015,25.0,25.0,Benign,Benign
0.0,0.0,29755.0,0.0,33.607796,0.0,0.0,Benign,Benign
0.0,0.0,107881.664,0.0,9.269416,0.0,0.0,Benign,Benign
440.0,440.0,108.44827,767.0,0.0,440.0,440.0,DrDoS_NTP,Attack
43.0,43.0,6944.3335,3.0,96.00153,43.0,43.0,Benign,Benign
44.0,44.0,6957.3335,3.0,95.82215,44.0,44.0,Benign,Benign
47.0,47.0,6939.6665,1.0,96.06609,47.0,47.0,Benign,Benign
0.0,0.0,586856.75,2347422.0,0.85199666,0.0,0.0,Benign,Benign
516.0,516.0,1000031.0,3000091.0,0.0,516.0,516.0,TFTP,Attack
986.0,986.0,2.0,2.0,0.0,986.0,986.0,DrDoS_MSSQL,Attack
6.0,6.0,3061545.5,19803092.0,0.13752943,6.0,6.0,Syn,Attack
516.0,516.0,1000034.0,3000099.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1384781.9,3008876.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,1.0,1.0,0.0,6.0,6.0,Benign,Benign
440.0,440.0,1839.0,5515.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,3673843.5,22918656.0,0.09606865,6.0,6.0,Syn,Attack
6.0,6.0,0.5,1.0,0.0,6.0,6.0,Benign,Benign
0.0,0.0,844193.5,5010115.0,0.3948542,0.0,0.0,Benign,Benign
440.0,440.0,56.32174,590.0,0.0,440.0,440.0,DrDoS_NTP,Attack
45.0,45.0,6850.3335,3.0,97.31886,45.0,45.0,Benign,Benign
224.0,224.0,1.0,1.0,0.0,224.0,224.0,DrDoS_NTP,Attack
0.0,0.0,95.0,0.0,10526.315,0.0,0.0,Benign,Benign
0.0,0.0,76.0,0.0,13157.895,0.0,0.0,Benign,Benign
321.0,348.0,43293.4,109926.0,0.0,321.0,348.0,DrDoS_UDP,Attack
28.0,28.0,7041.3335,3.0,94.67904,28.0,28.0,Benign,Benign
31.0,215.5,1.0,1.0,0.0,31.0,215.5,Benign,Benign
0.0,0.0,5930175.0,17394988.0,0.0,0.0,0.0,UDP-lag,Attack
0.0,0.0,46.0,0.0,21739.13,0.0,0.0,Benign,Benign
6.0,6.0,724803.7,2174362.0,0.0,6.0,6.0,Syn,Attack
0.0,71.21429,910340.6,58765664.0,0.6301415,0.0,71.21429,Benign,Benign
0.0,22.5,5946932.0,53490976.0,0.03736754,0.0,22.5,Benign,Benign
516.0,516.0,1007983.3,3023948.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,7.2597404,48.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,359.5,36317.0,108949.0,0.0,330.0,359.5,UDP-lag,Attack
0.0,15.5,1.0,1.0,0.0,0.0,15.5,Benign,Benign
0.0,0.0,689.0,0.0,1451.3788,0.0,0.0,Benign,Benign
0.0,54.36893,276628.66,58155384.0,1.8630263,0.0,54.36893,Benign,Benign
6.0,6.0,2054946.9,13744391.0,0.22459874,6.0,6.0,Syn,Attack
6.0,6.0,166558.67,499674.0,0.0,6.0,6.0,Benign,Benign
80.0,412.30768,51.12,431.0,0.0,80.0,412.30768,DrDoS_NTP,Attack
0.0,15.333333,31648.0,249353.0,14.0433655,0.0,15.333333,Benign,Benign
368.0,435.7647,27.787878,147.0,0.0,368.0,435.7647,DrDoS_NTP,Attack
0.0,0.0,7164.0,1.0,93.057884,0.0,0.0,Benign,Benign
1424.0,1424.0,51.0,51.0,0.0,1424.0,1424.0,DrDoS_LDAP,Attack
0.0,138.53334,2155766.0,58047976.0,0.21475567,0.0,138.53334,Benign,Benign
516.0,516.0,999840.3,2999519.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,147.5,0.0,6779.661,0.0,0.0,Benign,Benign
35.0,35.0,6897.3335,4.0,96.655716,35.0,35.0,Benign,Benign
37.0,37.0,6888.6665,3.0,96.77731,37.0,37.0,Benign,Benign
1.0,1.0,1439898.4,10046794.0,0.3968534,0.0,1.0,Benign,Benign
330.0,359.5,35549.332,106646.0,0.0,330.0,359.5,UDP,Attack
31.0,455.0,1.0,1.0,0.0,31.0,455.0,Benign,Benign
516.0,516.0,1000667.0,3002000.0,0.0,516.0,516.0,TFTP,Attack
0.0,173.93939,1919858.5,58619656.0,0.24762754,0.0,173.93939,Benign,Benign
440.0,440.0,31.130434,561.0,0.0,440.0,440.0,DrDoS_NTP,Attack
32.0,32.0,7267.3335,1.0,91.7347,32.0,32.0,Benign,Benign
6.0,6.0,3445546.8,14796132.0,0.10553807,6.0,6.0,Syn,Attack
6.0,32.25,445.0,1333.0,0.0,6.0,32.25,Benign,Benign
35.0,35.0,9108.333,3.0,73.19305,35.0,35.0,Benign,Benign
440.0,440.0,5.672131,52.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,873690.8,5187144.0,0.38152322,0.0,0.0,Benign,Benign
516.0,516.0,1199981.4,2999984.0,0.0,516.0,516.0,TFTP,Attack
331.0,348.0,33727.0,101178.0,0.0,331.0,348.0,UDP,Attack
24.0,24.0,7478.6665,3.0,89.14245,24.0,24.0,Benign,Benign
440.0,440.0,112.64972,5204.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,227.0,2843.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,349.5,36307.0,108918.0,0.0,330.0,349.5,DrDoS_UDP,Attack
32.0,32.0,6861.0,0.0,97.167564,32.0,32.0,Benign,Benign
31.0,31.0,6903.0,1.0,96.57637,31.0,31.0,Benign,Benign
296.0,434.85715,4.6,47.0,0.0,296.0,434.85715,DrDoS_NTP,Attack
6.0,6.0,2593242.5,22168410.0,0.18362744,6.0,6.0,Syn,Attack
43.0,43.0,6936.6665,2.0,96.10764,43.0,43.0,Benign,Benign
