Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Max,Bwd Packets/s,Packet Length Min,Avg Fwd Segment Size,Label,Class
1368.0,1368.0,1.0,1.0,0.0,1368.0,1368.0,DrDoS_LDAP,Attack
51.0,51.0,6960.6665,2.0,95.77627,51.0,51.0,Benign,Benign
296.0,422.0,24.4,256.0,0.0,296.0,422.0,DrDoS_NTP,Attack
38.0,38.0,6877.3335,3.0,96.9368,38.0,38.0,Benign,Benign
0.0,33.142857,4304665.0,58069970.0,0.12045503,0.0,33.142857,Benign,Benign
31.0,31.0,10707.667,1.0,62.260685,31.0,31.0,Benign,Benign
224.0,437.67743,35.816216,451.0,0.0,224.0,437.67743,DrDoS_NTP,Attack
516.0,516.0,1269888.2,3340379.0,0.0,516.0,516.0,TFTP,Attack
6.0,32.25,284.66666,848.0,0.0,6.0,32.25,Benign,Benign
516.0,516.0,999996.3,2999987.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,3056.7778,45900.0,290.7928,6.0,6.0,Benign,Benign
6.0,6.0,40.666668,1.0,16393.443,6.0,6.0,Syn,Attack
6.0,32.25,77.0,227.0,0.0,6.0,32.25,Benign,Benign
605.0,605.0,1.0,1.0,0.0,605.0,605.0,MSSQL,Attack
0.0,0.0,102.5,0.0,9756.098,0.0,0.0,Benign,Benign
516.0,516.0,1200640.8,3003868.0,0.0,516.0,516.0,TFTP,Attack
41.0,41.0,6942.6665,2.0,96.02458,41.0,41.0,Benign,Benign
45.0,45.0,15694.0,3.0,42.47908,45.0,45.0,Benign,Benign
516.0,516.0,1002509.7,3007527.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,3183049.2,18682642.0,0.13227965,6.0,6.0,Syn,Attack
516.0,516.0,999984.3,2999950.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,5206.6,2.0,76.82557,6.0,6.0,Benign,Benign
0.0,0.0,119.0,0.0,8403.361,0.0,0.0,Benign,Benign
6.0,6.0,7900854.5,39504170.0,0.050627436,6.0,6.0,Syn,Attack
321.0,362.1,52004.79,110802.0,0.0,321.0,362.1,UDP,Attack
31.0,31.0,15208.667,2.0,43.834656,31.0,31.0,Benign,Benign
516.0,516.0,1003595.7,3010785.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,930395.0,930395.0,0.0,6.0,6.0,Benign,Benign
516.0,516.0,337138.7,2010181.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,5.571429,48.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,25.333334,41.75,164.0,11976.048,0.0,25.333334,Benign,Benign
0.0,0.0,24178.0,3.0,27.573277,0.0,0.0,Benign,Benign
6.0,6.0,4581899.0,13999983.0,0.03968184,6.0,6.0,Syn,Attack
32.0,32.0,6865.0,3.0,97.11095,32.0,32.0,Benign,Benign
0.0,0.0,87.5,0.0,11428.571,0.0,0.0,Benign,Benign
6.0,105.333336,11141.0,73813.0,59.83903,6.0,105.333336,Benign,Benign
516.0,516.0,1285498.0,3000368.0,0.0,516.0,516.0,TFTP,Attack
330.0,359.5,35843.332,107527.0,0.0,330.0,359.5,DrDoS_UDP,Attack
25.0,25.0,7147.6665,2.0,93.27053,25.0,25.0,Benign,Benign
330.0,349.5,36339.668,109017.0,0.0,330.0,349.5,UDP,Attack
516.0,516.0,999909.3,2999725.0,0.0,516.0,516.0,TFTP,Attack
152.0,431.0,4.5079365,47.0,0.0,152.0,431.0,DrDoS_NTP,Attack
51.0,51.0,6951.6665,3.0,95.90026,51.0,51.0,Benign,Benign
6.0,6.0,261530.33,784541.0,0.0,6.0,6.0,Syn,Attack
0.0,0.0,84818.336,254453.0,0.0,0.0,0.0,Benign,Benign
1472.0,1472.0,48.0,48.0,0.0,1472.0,1472.0,DrDoS_LDAP,Attack
44.0,44.0,6934.3335,17.0,96.13998,44.0,44.0,Benign,Benign
457.0,457.0,49.0,49.0,0.0,457.0,457.0,DrDoS_MSSQL,Attack
31.0,31.0,6905.0,2.0,96.54839,31.0,31.0,Benign,Benign
44.0,44.0,6929.6665,3.0,96.20473,44.0,44.0,Benign,Benign
35.0,35.0,6917.3335,3.0,96.37625,35.0,35.0,Benign,Benign
224.0,409.14285,24.846153,149.0,0.0,224.0,409.14285,DrDoS_NTP,Attack
330.0,359.5,36369.668,109106.0,0.0,330.0,359.5,UDP-lag,Attack
152.0,417.84616,52.0,299.0,0.0,152.0,417.84616,DrDoS_NTP,Attack
516.0,516.0,1285718.9,3006923.0,0.0,516.0,516.0,TFTP,Attack
0.0,23.0,34319.2,171591.0,11.655283,0.0,23.0,Benign,Benign
296.0,437.06122,13.340206,608.0,0.0,296.0,437.06122,DrDoS_NTP,Attack
0.0,0.0,23.5,45.0,0.0,0.0,0.0,Benign,Benign
0.0,0.0,28109.0,0.0,35.575794,0.0,0.0,Benign,Benign
405.0,405.0,1.0,1.0,0.0,405.0,405.0,DrDoS_MSSQL,Attack
0.0,0.0,816287.75,2.0,1.0889406,0.0,0.0,Benign,Benign
43.0,43.0,6939.0,1.0,96.075325,43.0,43.0,Benign,Benign
330.0,349.5,35881.668,107598.0,0.0,330.0,349.5,UDP,Attack
44.0,44.0,6977.3335,3.0,95.547485,44.0,44.0,Benign,Benign
6.0,6.0,1902417.4,5707203.0,0.0,6.0,6.0,Syn,Attack
516.0,516.0,1000292.3,3000875.0,0.0,516.0,516.0,TFTP,Attack
32.0,32.0,6951.0,2.0,95.90946,32.0,32.0,Benign,Benign
6.0,6.0,3047636.5,27279944.0,0.1562491,6.0,6.0,Syn,Attack
0.0,30.75,269.0,802.0,0.0,0.0,30.75,Benign,Benign
516.0,516.0,999346.0,2998036.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,5.326633,49.0,0.0,440.0,440.0,DrDoS_NTP,Attack
321.0,348.0,43349.6,110167.0,0.0,321.0,348.0,UDP,Attack
440.0,440.0,4.4059405,66.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,48.0,0.0,20833.334,6.0,6.0,Benign,Benign
440.0,440.0,508.4,1337.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1000222.3,3000623.0,0.0,516.0,516.0,TFTP,Attack
38.0,38.0,6876.6665,3.0,96.9462,38.0,38.0,Benign,Benign
6.0,6.0,13580.25,54318.0,36.818172,6.0,6.0,Benign,Benign
0.0,109.1875,4830.222,43688.0,92.01325,0.0,109.1875,Benign,Benign
330.0,349.5,35928.0,107781.0,0.0,330.0,349.5,UDP,Attack
0.0,0.0,2272168.2,9939501.0,0.0,0.0,0.0,Benign,Benign
6.0,6.0,112.5,0.0,8888.889,6.0,6.0,Benign,Benign
516.0,516.0,1045814.3,3137441.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,10252.333,1.0,65.02585,0.0,0.0,Benign,Benign
516.0,516.0,1001289.7,3003867.0,0.0,516.0,516.0,TFTP,Attack
6.0,32.666668,62480.223,312310.0,7.1133623,0.0,32.666668,Benign,Benign
41.0,41.0,18480.666,3.0,36.073734,41.0,41.0,Benign,Benign
0.0,0.0,16567.5,0.0,60.35914,0.0,0.0,Benign,Benign
440.0,440.0,59.96175,891.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,42.8,9947.0,39776.0,0.0,0.0,42.8,Benign,Benign
25.0,25.0,6974.6665,3.0,95.584015,25.0,25.0,Benign,Benign
436.0,436.0,1.0,1.0,0.0,436.0,436.0,DrDoS_MSSQL,Attack
516.0,516.0,289209.88,1703702.0,0.0,516.0,516.0,TFTP,Attack
50.0,50.0,16004.0,2.0,41.656254,50.0,50.0,Benign,Benign
296.0,424.0,271.41177,855.0,0.0,296.0,424.0,DrDoS_NTP,Attack
516.0,516.0,667338.0,2002012.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,19171.334,3.0,34.774143,43.0,43.0,Benign,Benign
0.0,0.0,78.5,0.0,12738.854,0.0,0.0,Benign,Benign
6.0,6.0,3965138.2,12971838.0,0.033626404,6.0,6.0,Syn,Attack
6.0,6.0,4702751.5,25350028.0,0.065428145,6.0,6.0,Syn,Attack
31.0,31.0,6962.0,48.0,95.75793,31.0,31.0,Benign,Benign
516.0,516.0,1001021.3,3003061.0,0.0,516.0,516.0,TFTP,Attack
0.0,198.49625,401289.34,58200870.0,1.3806847,0.0,198.49625,Benign,Benign
516.0,516.0,999282.3,2997845.0,0.0,516.0,516.0,TFTP,Attack
1.0,1.0,7189.3335,47.0,92.72997,0.0,1.0,Benign,Benign
39.0,39.0,6961.6665,3.0,95.76251,39.0,39.0,Benign,Benign
6.0,6.0,4417694.0,17000338.0,0.060363315,6.0,6.0,Syn,Attack
516.0,516.0,1001089.7,3003267.0,0.0,516.0,516.0,TFTP,Attack
0.0,110.75,8334.23,76021.0,55.37865,0.0,110.75,Benign,Benign
440.0,440.0,32.857143,403.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1001387.7,3004161.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,999874.0,2999620.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,40.8,104.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,359.5,36392.0,109125.0,0.0,330.0,359.5,UDP,Attack
0.0,0.0,28.5,0.0,35087.72,0.0,0.0,Benign,Benign
0.0,0.0,793387.44,3.0,1.1203718,0.0,0.0,Benign,Benign
6.0,6.0,37.333332,48.0,17857.143,6.0,6.0,Syn,Attack
43.0,43.0,6938.6665,1.0,96.07994,43.0,43.0,Benign,Benign
330.0,349.5,36043.0,108078.0,0.0,330.0,349.5,DrDoS_UDP,Attack
0.0,0.0,1803122.8,6006001.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,15.393939,250.0,0.0,440.0,440.0,DrDoS_NTP,Attack
50.0,50.0,7107.6665,1.0,93.79543,50.0,50.0,Benign,Benign
40.0,40.0,7109.3335,3.0,93.773445,40.0,40.0,Benign,Benign
32.0,32.0,15285.0,3.0,43.615746,32.0,32.0,Benign,Benign
59.0,59.0,6886.3335,3.0,96.810104,59.0,59.0,Benign,Benign
0.0,71.98387,864874.75,10031909.0,0.62989014,0.0,71.98387,Benign,Benign
440.0,440.0,33.333332,53.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,77.025,1494829.1,10240055.0,0.3301424,0.0,77.025,Benign,Benign
0.0,0.0,14343.0,1.0,46.48028,0.0,0.0,Benign,Benign
224.0,429.7143,17.04878,145.0,0.0,224.0,429.7143,DrDoS_NTP,Attack
516.0,516.0,667429.7,2002287.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,1068058.0,3204173.0,0.0,6.0,6.0,Syn,Attack
6.0,6.0,5480694.5,17945608.0,0.033174295,6.0,6.0,Syn,Attack
43.0,43.0,6866.3335,3.0,97.092094,43.0,43.0,Benign,Benign
330.0,359.5,35295.332,105885.0,0.0,330.0,359.5,DrDoS_UDP,Attack
0.0,0.0,6333663.0,19000988.0,0.0,0.0,0.0,UDP-lag,Attack
0.0,30.8,134.0,531.0,0.0,0.0,30.8,Benign,Benign
6.0,6.0,5919323.5,15333590.0,0.0,6.0,6.0,Syn,Attack
6.0,6.0,2370118.5,14594999.0,0.16876794,6.0,6.0,Syn,Attack
0.0,0.0,2.0,2.0,0.0,0.0,0.0,Benign,Benign
0.0,23.0,8905.571,62333.0,64.16529,0.0,23.0,Benign,Benign
0.0,193.85715,7061.407,84565.0,70.80741,0.0,193.85715,Benign,Benign
440.0,440.0,329.0,985.0,0.0,440.0,440.0,DrDoS_NTP,Attack
42.0,42.0,6904.6665,2.0,96.553055,42.0,42.0,Benign,Benign
44.0,44.0,104764.336,3.0,6.3634887,44.0,44.0,Benign,Benign
440.0,440.0,38.2,100.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,349.5,35780.332,107294.0,0.0,330.0,349.5,UDP,Attack
0.0,34.46154,1806476.6,10038447.0,0.25911495,0.0,34.46154,Benign,Benign
516.0,516.0,1200081.6,3000369.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1000058.0,3000172.0,0.0,516.0,516.0,TFTP,Attack
296.0,432.42105,133.72974,446.0,0.0,296.0,432.42105,DrDoS_NTP,Attack
440.0,440.0,18.608696,94.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,32.25,178.66667,534.0,0.0,6.0,32.25,Benign,Benign
6.0,6.0,5329534.0,25940992.0,0.05773344,6.0,6.0,Syn,Attack
40.0,40.0,6942.0,3.0,96.033806,40.0,40.0,Benign,Benign
516.0,516.0,999986.0,2999956.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1200039.0,3000180.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,4.8844223,75.0,0.0,440.0,440.0,DrDoS_NTP,Attack
321.0,348.0,43622.6,110242.0,0.0,321.0,348.0,UDP-lag,Attack
516.0,516.0,997043.0,2991127.0,0.0,516.0,516.0,TFTP,Attack
25.0,25.0,6893.6665,2.0,96.70712,25.0,25.0,Benign,Benign
35.0,35.0,7266.3335,3.0,91.74733,35.0,35.0,Benign,Benign
0.0,15.5,24.8,1.0,16129.032,0.0,15.5,Benign,Benign
6.0,6.0,3866794.0,13780604.0,0.068963245,6.0,6.0,Syn,Attack
0.0,0.0,12374.0,0.0,80.81461,0.0,0.0,Benign,Benign
296.0,404.0,43.714287,255.0,0.0,296.0,404.0,DrDoS_NTP,Attack
40.0,40.0,7005.0,3.0,95.17012,40.0,40.0,Benign,Benign
43.0,43.0,8124.6665,3.0,82.05465,43.0,43.0,Benign,Benign
440.0,440.0,9.142858,104.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,7468395.5,22405184.0,0.0,6.0,6.0,Syn,Attack
6.0,6.0,94.0,0.0,10638.298,6.0,6.0,Benign,Benign
0.0,0.0,814340.0,2.0,1.0915451,0.0,0.0,Benign,Benign
0.0,0.0,724.25,2896.0,690.3693,0.0,0.0,Benign,Benign
6.0,6.0,1297255.0,3891717.0,0.0,6.0,6.0,Syn,Attack
0.0,0.0,95.0,0.0,10526.315,0.0,0.0,Benign,Benign
516.0,516.0,1003582.3,3010745.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,999846.7,2999538.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,27.09091,154.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,30.331657,435.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,82.0,0.0,12195.122,6.0,6.0,Benign,Benign
224.0,437.54544,28.017143,356.0,0.0,224.0,437.54544,DrDoS_NTP,Attack
0.0,0.0,10217.0,1.0,73.40707,0.0,0.0,Benign,Benign
516.0,516.0,998894.7,2996682.0,0.0,516.0,516.0,TFTP,Attack
31.0,31.0,46.5,0.0,21505.377,6.0,31.0,Benign,Benign
6.0,6.0,4066336.2,15838035.0,0.0655791,6.0,6.0,Syn,Attack
296.0,434.85715,4.5454545,45.0,0.0,296.0,434.85715,DrDoS_NTP,Attack
296.0,368.0,1286.6666,3858.0,0.0,296.0,368.0,DrDoS_NTP,Attack
224.0,424.57144,5.6296296,44.0,0.0,224.0,424.57144,DrDoS_NTP,Attack
0.0,0.0,28944.0,0.0,34.549477,0.0,0.0,Benign,Benign
440.0,440.0,140.90909,1349.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1001248.3,3003744.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,6.733333,49.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,8.25,953364.4,4766819.0,0.41956675,0.0,8.25,Benign,Benign
45.0,45.0,16015.333,4.0,41.626774,45.0,45.0,Benign,Benign
321.0,348.0,43560.4,110367.0,0.0,321.0,348.0,UDP,Attack
0.0,23.0,12437.2,62183.0,32.16158,0.0,23.0,Benign,Benign
516.0,516.0,998833.7,2996498.0,0.0,516.0,516.0,TFTP,Attack
45.0,45.0,7069.3335,2.0,94.30404,45.0,45.0,Benign,Benign
80.0,412.30768,23.28,178.0,0.0,80.0,412.30768,DrDoS_NTP,Attack
6.0,6.0,39.0,39.0,0.0,6.0,6.0,Syn,Attack
516.0,516.0,999993.7,2999965.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,6979.6665,3.0,95.51555,43.0,43.0,Benign,Benign
1.0,1.0,10516.333,3.0,63.39345,0.0,1.0,Benign,Benign
296.0,434.24,26.612246,148.0,0.0,296.0,434.24,DrDoS_NTP,Attack
516.0,516.0,999755.0,2999263.0,0.0,516.0,516.0,TFTP,Attack
0.0,25.5,783.6667,2348.0,0.0,0.0,25.5,Benign,Benign
0.0,594.25,915500.0,9950114.0,0.39719975,0.0,594.25,Benign,Benign
440.0,440.0,7.909091,56.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,349.5,35878.668,107634.0,0.0,330.0,349.5,UDP,Attack
516.0,516.0,1000012.7,3000035.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,466.44446,2999.0,0.0,440.0,440.0,DrDoS_NTP,Attack
34.0,34.0,6906.6665,2.0,96.52509,34.0,34.0,Benign,Benign
631.0,631.0,1.0,1.0,0.0,631.0,631.0,MSSQL,Attack
516.0,516.0,1333543.5,3001839.0,0.0,516.0,516.0,TFTP,Attack
80.0,350.0,4005.8572,16810.0,0.0,80.0,350.0,DrDoS_NTP,Attack
38.0,38.0,6915.6665,3.0,96.39948,38.0,38.0,Benign,Benign
516.0,516.0,1001218.7,3003654.0,0.0,516.0,516.0,TFTP,Attack
152.0,398.85715,540.38464,6973.0,0.0,152.0,398.85715,DrDoS_NTP,Attack
6.0,6.0,4580552.0,26000282.0,0.058217146,6.0,6.0,Syn,Attack
330.0,349.5,36229.0,108685.0,0.0,330.0,349.5,UDP,Attack
516.0,516.0,999932.7,2999796.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,83.41206,1433.0,0.0,440.0,440.0,DrDoS_NTP,Attack
80.0,368.0,105.666664,447.0,0.0,80.0,368.0,DrDoS_NTP,Attack
6.0,6.0,7001655.0,21004964.0,0.0,6.0,6.0,Syn,Attack
296.0,428.0,3.3913043,47.0,0.0,296.0,428.0,DrDoS_NTP,Attack
516.0,516.0,1000174.0,3000505.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,182.90909,481.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,19.037735,112.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,30.75,325.66666,972.0,0.0,0.0,30.75,Benign,Benign
516.0,516.0,999609.7,2998827.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,49.714287,404.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,1802850.0,6000519.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,103.93846,3277.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1000284.3,3000851.0,0.0,516.0,516.0,TFTP,Attack
0.0,85.25,2221.0857,23902.0,205.81955,0.0,85.25,Benign,Benign
34.0,34.0,6879.6665,3.0,96.90392,34.0,34.0,Benign,Benign
426.0,426.0,1.0,1.0,0.0,426.0,426.0,MSSQL,Attack
35.0,35.0,15894.667,3.0,41.94279,35.0,35.0,Benign,Benign
516.0,516.0,1001985.0,3005953.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,7046782.0,17864010.0,0.0,6.0,6.0,Syn,Attack
38.0,38.0,6890.0,2.0,96.75859,38.0,38.0,Benign,Benign
440.0,440.0,170.55814,3548.0,0.0,440.0,440.0,DrDoS_NTP,Attack
542.0,542.0,1.0,1.0,0.0,542.0,542.0,DrDoS_MSSQL,Attack
880.0,880.0,47.0,47.0,0.0,880.0,880.0,MSSQL,Attack
516.0,516.0,999331.7,2997993.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,69.206894,460.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,100.5,0.0,9950.249,0.0,0.0,Benign,Benign
0.0,0.0,10704.5,0.0,93.418655,0.0,0.0,Benign,Benign
0.0,0.0,49.0,0.0,20408.164,0.0,0.0,Benign,Benign
0.0,0.0,61867.0,0.0,16.163706,0.0,0.0,Benign,Benign
330.0,358.0,43876.6,110194.0,0.0,330.0,358.0,UDP,Attack
368.0,437.23077,3.9803922,43.0,0.0,368.0,437.23077,DrDoS_NTP,Attack
516.0,516.0,999694.0,2999079.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,793679.56,3.0,1.1199594,0.0,0.0,Benign,Benign
0.0,124.083336,5463.271,53890.0,95.33361,0.0,124.083336,Benign,Benign
0.0,130.57143,57210.375,396767.0,4.369837,0.0,130.57143,Benign,Benign
516.0,516.0,1000169.7,3000507.0,0.0,516.0,516.0,TFTP,Attack
15.0,265.5,670287.3,2010811.0,0.0,15.0,265.5,TFTP,Attack
31.0,31.0,6876.6665,3.0,96.9462,31.0,31.0,Benign,Benign
0.0,0.0,83.5,0.0,11976.048,0.0,0.0,Benign,Benign
42.0,42.0,6869.6665,3.0,97.04498,42.0,42.0,Benign,Benign
0.0,15.333333,31648.0,249353.0,14.0433655,0.0,15.333333,Benign,Benign
152.0,382.4,12.222222,49.0,0.0,152.0,382.4,DrDoS_NTP,Attack
152.0,429.33334,3.8679245,46.0,0.0,152.0,429.33334,DrDoS_NTP,Attack
37.0,37.0,6889.6665,2.0,96.76327,37.0,37.0,Benign,Benign
35.0,35.0,6873.0,3.0,96.99792,35.0,35.0,Benign,Benign
31.0,31.0,15388.333,2.0,43.322865,31.0,31.0,Benign,Benign
440.0,440.0,10.095477,158.0,0.0,440.0,440.0,DrDoS_NTP,Attack
37.0,37.0,15633.333,5.0,42.643925,37.0,37.0,Benign,Benign
6.0,6.0,2772991.8,13678446.0,0.13113503,6.0,6.0,Syn,Attack
0.0,42.8,5198.25,41583.0,96.18622,0.0,42.8,Benign,Benign
516.0,516.0,1200015.6,3000200.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,6936.6665,3.0,96.10764,43.0,43.0,Benign,Benign
0.0,0.0,26364.0,0.0,37.93051,0.0,0.0,Benign,Benign
211.0,211.0,45.0,45.0,0.0,211.0,211.0,DrDoS_SNMP,Attack
736.0,736.0,1.0,1.0,0.0,736.0,736.0,LDAP,Attack
32.0,32.0,6892.0,3.0,96.73051,32.0,32.0,Benign,Benign
41.0,41.0,6885.3335,3.0,96.824165,41.0,41.0,Benign,Benign
440.0,440.0,12.572816,193.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,239.77623,317699.56,57830664.0,1.9363456,0.0,239.77623,Benign,Benign
516.0,516.0,1001535.3,3004603.0,0.0,516.0,516.0,TFTP,Attack
330.0,359.5,35237.668,105661.0,0.0,330.0,359.5,DrDoS_UDP,Attack
80.0,320.0,19.6,94.0,0.0,80.0,320.0,DrDoS_NTP,Attack
46.0,46.0,6874.6665,3.0,96.974396,46.0,46.0,Benign,Benign
516.0,516.0,999629.0,2998885.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,18646.666,0.0,53.628887,6.0,6.0,Benign,Benign
440.0,440.0,29.647058,140.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,70.78378,3271.7598,287935.0,180.99702,0.0,70.78378,Benign,Benign
32.0,32.0,15114.0,3.0,44.109215,32.0,32.0,Benign,Benign
0.0,30.75,269.33334,803.0,0.0,0.0,30.75,Benign,Benign
516.0,516.0,999837.7,2999465.0,0.0,516.0,516.0,TFTP,Attack
31.0,31.0,14939.0,3.0,44.625923,31.0,31.0,Benign,Benign
368.0,436.21054,19.594595,108.0,0.0,368.0,436.21054,DrDoS_NTP,Attack
516.0,516.0,1006342.3,3019025.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,1.0,0.0,1000000.0,0.0,0.0,Benign,Benign
516.0,516.0,1199730.2,3000040.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,30.639345,105.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,122.28571,707.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,997754.7,2993260.0,0.0,516.0,516.0,TFTP,Attack
0.0,92.666664,4593.7446,56464.0,111.159485,0.0,92.666664,Benign,Benign
0.0,50.75,1678436.6,10127259.0,0.2685262,0.0,50.75,Benign,Benign
440.0,440.0,6.708543,68.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,59.561405,345.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,74.166664,2481174.2,58400170.0,0.20580511,0.0,74.166664,Benign,Benign
6.0,6.0,118.5,0.0,8438.818,6.0,6.0,Benign,Benign
47.0,47.0,18468.334,3.0,36.097824,47.0,47.0,Benign,Benign
410.0,410.0,1.0,1.0,0.0,410.0,410.0,DrDoS_MSSQL,Attack
51.0,51.0,6870.3335,2.0,97.03556,51.0,51.0,Benign,Benign
516.0,516.0,1000115.0,3000343.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,1805691.6,6015544.0,0.0,0.0,0.0,Benign,Benign
31.0,31.0,6948.3335,3.0,95.94627,31.0,31.0,Benign,Benign
6.0,6.0,4837343.0,22093556.0,0.063607715,6.0,6.0,Syn,Attack
516.0,516.0,1000790.0,3002368.0,0.0,516.0,516.0,TFTP,Attack
40.0,40.0,6958.0,3.0,95.81297,40.0,40.0,Benign,Benign
321.0,348.0,49463.8,140552.0,0.0,321.0,348.0,UDP,Attack
516.0,516.0,1048127.3,3144380.0,0.0,516.0,516.0,TFTP,Attack
38.0,38.0,6978.3335,2.0,95.5338,38.0,38.0,Benign,Benign
39.0,39.0,7004.3335,2.0,95.17918,39.0,39.0,Benign,Benign
6.0,6.0,2930927.0,18665728.0,0.14365852,6.0,6.0,Syn,Attack
41.0,41.0,6888.6665,3.0,96.77731,41.0,41.0,Benign,Benign
6.0,6.0,52.0,52.0,0.0,6.0,6.0,Syn,Attack
6.0,6.0,55333.0,0.0,18.072397,6.0,6.0,Benign,Benign
0.0,0.0,18679.334,0.0,53.535103,0.0,0.0,Benign,Benign
516.0,516.0,1200213.8,3001077.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,33.333332,0.0,20000.0,0.0,0.0,UDP-lag,Attack
516.0,516.0,1000030.3,3000089.0,0.0,516.0,516.0,TFTP,Attack
25.0,25.0,6886.3335,3.0,96.810104,25.0,25.0,Benign,Benign
440.0,440.0,52.904522,883.0,0.0,440.0,440.0,DrDoS_NTP,Attack
38.0,38.0,6863.6665,3.0,97.129814,38.0,38.0,Benign,Benign
32.0,32.0,16018.667,3.0,41.61811,32.0,32.0,Benign,Benign
516.0,516.0,999921.7,2999763.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,53.5,0.0,18691.588,0.0,0.0,Benign,Benign
0.0,43.208332,1298.4474,29027.0,452.63235,0.0,43.208332,Benign,Benign
224.0,429.2,43.692307,297.0,0.0,224.0,429.2,DrDoS_NTP,Attack
296.0,392.0,2011.4,5663.0,0.0,296.0,392.0,DrDoS_NTP,Attack
80.0,431.0,19.050632,151.0,0.0,80.0,431.0,DrDoS_NTP,Attack
43.0,43.0,6874.6665,1.0,96.974396,43.0,43.0,Benign,Benign
440.0,440.0,320.0,957.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,73.30769,2449627.5,58943660.0,0.19560796,0.0,73.30769,Benign,Benign
6.0,32.25,183.0,544.0,0.0,6.0,32.25,Benign,Benign
440.0,440.0,24.146067,360.0,0.0,440.0,440.0,DrDoS_NTP,Attack
45.0,45.0,7000.0,3.0,95.2381,45.0,45.0,Benign,Benign
35.0,35.0,6901.6665,3.0,96.595024,35.0,35.0,Benign,Benign
0.0,127.1,299473.6,5037726.0,1.5713848,0.0,127.1,Benign,Benign
0.0,0.0,808718.3,3.0,1.0991329,0.0,0.0,Benign,Benign
